epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.2724580466747284,1.5182108879089355,0.0,0.0,0.5,1.504781723022461,0.0,0.0
1,0.47482725977897644,1.49502432346344,1.0,0.009871668182313442,0.546875,1.4779384136199951,1.0,0.05078125
2,0.5231984257698059,1.46797776222229,0.9444444179534912,0.06712734699249268,0.546875,1.4470423460006714,0.8974359035491943,0.13671875
3,0.5340572595596313,1.4392071962356567,0.9170507192611694,0.19644619524478912,0.56640625,1.4176878929138184,0.9342105388641357,0.27734375
4,0.5774925947189331,1.4114214181900024,0.8760563135147095,0.30700889229774475,0.59375,1.3936655521392822,0.875,0.3828125
5,0.602171778678894,1.387949824333191,0.837890625,0.4234945774078369,0.61328125,1.3738516569137573,0.7911392450332642,0.48828125
6,0.625863790512085,1.3706055879592896,0.8129138946533203,0.48469892144203186,0.62109375,1.3644449710845947,0.7818182110786438,0.50390625
7,0.6456071138381958,1.3558001518249512,0.8078078031539917,0.5310957431793213,0.6328125,1.3555939197540283,0.7678571343421936,0.50390625
8,0.6762092709541321,1.3439630270004272,0.801980197429657,0.5597236156463623,0.671875,1.3393714427947998,0.8265895843505859,0.55859375
9,0.7147088050842285,1.327531099319458,0.834269642829895,0.5863770842552185,0.6640625,1.3281519412994385,0.792553186416626,0.58203125
10,0.7374136447906494,1.3151299953460693,0.8416107296943665,0.6189535856246948,0.6875,1.3222870826721191,0.8167539238929749,0.609375
11,0.7305034399032593,1.3085395097732544,0.8326947689056396,0.6436327695846558,0.71875,1.3128867149353027,0.8100000023841858,0.6328125
12,0.7393879294395447,1.3000235557556152,0.8294190168380737,0.6623889207839966,0.7265625,1.3046875,0.8140703439712524,0.6328125
13,0.7680158019065857,1.2880518436431885,0.8455970883369446,0.6920039653778076,0.73046875,1.2969553470611572,0.8048780560493469,0.64453125
14,0.7867719531059265,1.2774933576583862,0.8514620065689087,0.7186574339866638,0.75390625,1.2887446880340576,0.8275862336158752,0.65625
15,0.7808489799499512,1.2718150615692139,0.8616279363632202,0.7314906120300293,0.74609375,1.2836676836013794,0.8181818127632141,0.66796875
16,0.8075024485588074,1.262808918952942,0.8574686646461487,0.7423494458198547,0.75,1.2785749435424805,0.8199052214622498,0.67578125
17,0.7877591252326965,1.2624120712280273,0.8444194197654724,0.7393879294395447,0.76171875,1.2697808742523193,0.8256880640983582,0.703125
18,0.8075024485588074,1.253840684890747,0.8661417365074158,0.7601184844970703,0.75,1.2681074142456055,0.8186046481132507,0.6875
19,0.8302072882652283,1.2447739839553833,0.8745874762535095,0.7847976088523865,0.76171875,1.2585909366607666,0.8280543088912964,0.71484375
