epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.23274162411689758,1.5294383764266968,0.0,0.0,0.5078125,1.513769507408142,0.0,0.0
1,0.5364891290664673,1.498366355895996,1.0,0.016765285283327103,0.51171875,1.4818446636199951,0.9166666865348816,0.04296875
2,0.5463510751724243,1.4625914096832275,0.9191176295280457,0.12327416241168976,0.51953125,1.4422551393508911,0.8999999761581421,0.24609375
3,0.5542406439781189,1.427381992340088,0.8526912331581116,0.2968441843986511,0.5625,1.4148163795471191,0.7704917788505554,0.3671875
4,0.6005917191505432,1.398692011833191,0.8062622547149658,0.40631163120269775,0.578125,1.3929686546325684,0.7913669347763062,0.4296875
5,0.6242603659629822,1.3778210878372192,0.8058727383613586,0.4871794879436493,0.609375,1.3756235837936401,0.7530864477157593,0.4765625
6,0.6597633361816406,1.3598836660385132,0.8094512224197388,0.523668646812439,0.63671875,1.3616044521331787,0.7602339386940002,0.5078125
7,0.7120315432548523,1.3421378135681152,0.825352132320404,0.5779092907905579,0.6953125,1.3428540229797363,0.7880434989929199,0.56640625
8,0.7197265625,1.3276948928833008,0.810741662979126,0.619140625,0.66796875,1.341835618019104,0.761904776096344,0.5625
9,0.732421875,1.3165117502212524,0.8207316994667053,0.6572265625,0.6953125,1.3234491348266602,0.7718446850776672,0.62109375
10,0.7573964595794678,1.3015217781066895,0.8335343599319458,0.6814595460891724,0.703125,1.3148521184921265,0.7830188870429993,0.6484375
11,0.77734375,1.2945685386657715,0.8354876637458801,0.6943359375,0.71875,1.3108673095703125,0.7834101319313049,0.6640625
12,0.7662721872329712,1.287390947341919,0.8317646980285645,0.6972386837005615,0.73828125,1.2954142093658447,0.8169013857841492,0.6796875
13,0.7919132113456726,1.2784687280654907,0.8473988175392151,0.7228797078132629,0.74609375,1.2887831926345825,0.8018018007278442,0.6953125
14,0.8017751574516296,1.268038034439087,0.8518518805503845,0.7485207319259644,0.73828125,1.285537838935852,0.8055555820465088,0.6796875
15,0.8224852085113525,1.255759358406067,0.8804469108581543,0.7771202921867371,0.75,1.2745342254638672,0.8116592168807983,0.70703125
16,0.8264299631118774,1.2506506443023682,0.8702882528305054,0.7741617560386658,0.7578125,1.267712116241455,0.8116592168807983,0.70703125
17,0.844181478023529,1.2425154447555542,0.8828039169311523,0.7948718070983887,0.7734375,1.263360619544983,0.8258928656578064,0.72265625
18,0.844181478023529,1.2338324785232544,0.8887689113616943,0.8116371035575867,0.75,1.2598398923873901,0.8122270703315735,0.7265625
19,0.8560158014297485,1.2267643213272095,0.8904404044151306,0.817554235458374,0.77734375,1.2502179145812988,0.8289473652839661,0.73828125
