epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.2675222158432007,1.53694748878479,0.0,0.0,0.45703125,1.5167460441589355,1.0,0.00390625
1,0.4600197374820709,1.5018815994262695,0.9523809552192688,0.03948667272925377,0.53125,1.4798500537872314,0.9655172228813171,0.109375
2,0.5340572595596313,1.4674562215805054,0.945652186870575,0.17176702618598938,0.55859375,1.4474058151245117,0.9420289993286133,0.25390625
3,0.5888671875,1.4356892108917236,0.9185667634010315,0.275390625,0.578125,1.4259620904922485,0.8695651888847351,0.3125
4,0.6130306124687195,1.4123616218566895,0.8493150472640991,0.3672260642051697,0.6015625,1.4057230949401855,0.8067227005958557,0.375
5,0.6377097964286804,1.3955293893814087,0.8269230723381042,0.42448174953460693,0.65234375,1.3902941942214966,0.8467742204666138,0.41015625
6,0.6594274640083313,1.3776198625564575,0.8544520735740662,0.49259623885154724,0.6796875,1.3763184547424316,0.8633093237876892,0.46875
7,0.6831194758415222,1.362734079360962,0.8395061492919922,0.5370187759399414,0.671875,1.3653335571289062,0.8523489832878113,0.49609375
8,0.698914110660553,1.3494017124176025,0.8461538553237915,0.5646594166755676,0.68359375,1.3561246395111084,0.8476821184158325,0.5
9,0.7314906120300293,1.3364027738571167,0.8593530058860779,0.6031589508056641,0.69921875,1.345785140991211,0.845678985118866,0.53515625
10,0.7334649562835693,1.3251835107803345,0.8438761830329895,0.6189535856246948,0.6953125,1.3334853649139404,0.7955800890922546,0.5625
11,0.7216189503669739,1.31682288646698,0.8417553305625916,0.6248766183853149,0.69921875,1.3249069452285767,0.826815664768219,0.578125
12,0.7581441402435303,1.304456114768982,0.864935040473938,0.6574531197547913,0.7421875,1.3112149238586426,0.8579235076904297,0.61328125
13,0.7630799412727356,1.2954479455947876,0.8679487109184265,0.6683119535446167,0.72265625,1.30495023727417,0.8478260636329651,0.609375
14,0.7818361520767212,1.2841295003890991,0.8881829977035522,0.6900296211242676,0.75390625,1.2959846258163452,0.8445596098899841,0.63671875
15,0.796875,1.2784922122955322,0.8858218193054199,0.689453125,0.7578125,1.2859879732131958,0.8527919054031372,0.65625
16,0.802566647529602,1.2686465978622437,0.8886169195175171,0.7166830897331238,0.75,1.2822175025939941,0.8497409224510193,0.640625
17,0.8153998255729675,1.2597001791000366,0.8992805480957031,0.7403751015663147,0.7578125,1.2719917297363281,0.8643215894699097,0.671875
18,0.8144126534461975,1.2532978057861328,0.8994011878967285,0.7413622736930847,0.76171875,1.2662439346313477,0.8571428656578064,0.6796875
19,0.83984375,1.2451164722442627,0.9088757634162903,0.75,0.7734375,1.259200096130371,0.8647342920303345,0.69921875
