epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.28035539388656616,1.5237817764282227,1.0,0.0019743337761610746,0.5078125,1.4980285167694092,0.8999999761581421,0.03515625
1,0.515625,1.4792190790176392,0.9462365508079529,0.0859375,0.6015625,1.4530857801437378,0.8363636136054993,0.1796875
2,0.5824284553527832,1.4389934539794922,0.932539701461792,0.2319841980934143,0.640625,1.417693853378296,0.8764045238494873,0.3046875
3,0.6120434403419495,1.4088108539581299,0.8564102649688721,0.32971373200416565,0.66015625,1.3932716846466064,0.8648648858070374,0.375
4,0.6475814580917358,1.3823063373565674,0.8444882035255432,0.4234945774078369,0.68359375,1.3724619150161743,0.8581560254096985,0.47265625
5,0.6495558023452759,1.3665363788604736,0.8566433787345886,0.48371174931526184,0.71484375,1.3500854969024658,0.8719512224197388,0.55859375
6,0.6811451315879822,1.348829746246338,0.8384615182876587,0.5380059480667114,0.73046875,1.3376054763793945,0.886227548122406,0.578125
7,0.701875627040863,1.3320143222808838,0.8396501541137695,0.5686081051826477,0.73046875,1.3242011070251465,0.8678160905838013,0.58984375
8,0.7314906120300293,1.31681489944458,0.884393036365509,0.6041461229324341,0.796875,1.3129233121871948,0.882022500038147,0.61328125
9,0.7451171875,1.3041632175445557,0.8712736964225769,0.6279296875,0.7578125,1.3051972389221191,0.8563829660415649,0.62890625
10,0.7561697959899902,1.2919056415557861,0.8700265288352966,0.6475814580917358,0.79296875,1.2867361307144165,0.875,0.68359375
11,0.7798618078231812,1.2788269519805908,0.8893178701400757,0.6821323037147522,0.80078125,1.2798793315887451,0.8643215894699097,0.671875
12,0.7887462973594666,1.269454002380371,0.890724241733551,0.6920039653778076,0.80078125,1.2705132961273193,0.8855721354484558,0.6953125
13,0.8163869976997375,1.2575434446334839,0.9087546467781067,0.727541983127594,0.80859375,1.2635774612426758,0.8605769276618958,0.69921875
14,0.82421875,1.248491644859314,0.9086538553237915,0.73828125,0.796875,1.2580859661102295,0.8509615659713745,0.69140625
15,0.8361303210258484,1.2366455793380737,0.9096243977546692,0.7650542855262756,0.78515625,1.2524921894073486,0.8516746163368225,0.6953125
16,0.8361303210258484,1.229931354522705,0.9191438555717468,0.7630799412727356,0.8046875,1.2415640354156494,0.8737863898277283,0.703125
17,0.8538993000984192,1.2225360870361328,0.9075144529342651,0.774925947189331,0.81640625,1.2288670539855957,0.8920187950134277,0.7421875
18,0.8499506711959839,1.2142436504364014,0.9113923907279968,0.7818361520767212,0.8046875,1.2277650833129883,0.8685445785522461,0.72265625
19,0.8617966175079346,1.2046444416046143,0.9224629402160645,0.798617959022522,0.8125,1.2220065593719482,0.8675799369812012,0.7421875
