epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.1554912030696869,15.472349166870117,0.15585918724536896,0.14992202818393707,0.236472949385643,6.163072109222412,0.24498885869979858,0.22044087946414948
1,0.221207395195961,5.695295333862305,0.2345285564661026,0.19670304656028748,0.2384769469499588,3.028285503387451,0.268456369638443,0.16032063961029053
2,0.22789040207862854,2.746227979660034,0.27978774905204773,0.12920472025871277,0.24248497188091278,2.2985966205596924,0.32116788625717163,0.08817635476589203
3,0.2724437415599823,2.190958261489868,0.4000000059604645,0.11138337850570679,0.2545090317726135,2.123204469680786,0.3372093141078949,0.058116231113672256
4,0.278903990983963,2.014430284500122,0.4741463363170624,0.10826464742422104,0.24849699437618256,2.0545127391815186,0.3711340129375458,0.0721442922949791
5,0.32145243883132935,1.9079381227493286,0.5589645504951477,0.12987302243709564,0.2585170269012451,1.987204909324646,0.380952388048172,0.08016031980514526
6,0.3517487049102783,1.8307609558105469,0.5851449370384216,0.1439073234796524,0.3046092092990875,1.9397026300430298,0.4859813153743744,0.10420841723680496
7,0.36199599504470825,1.7525465488433838,0.658149778842926,0.1664067655801773,0.3046092092990875,1.9216477870941162,0.4661017060279846,0.11022043973207474
8,0.3985297381877899,1.6857490539550781,0.6771653294563293,0.1915794163942337,0.328657329082489,1.878987193107605,0.470085471868515,0.11022043973207474
9,0.4130095839500427,1.640236496925354,0.6694276928901672,0.19803965091705322,0.3126252591609955,1.8607467412948608,0.4958677589893341,0.1202404797077179
10,0.4355090260505676,1.5749918222427368,0.698847234249115,0.21608376502990723,0.35070139169692993,1.8198281526565552,0.5448718070983887,0.17034068703651428
11,0.45288482308387756,1.51223623752594,0.727806806564331,0.24838493764400482,0.3607214391231537,1.7923002243041992,0.5486111044883728,0.15831662714481354
12,0.47716641426086426,1.473289966583252,0.7357798218727112,0.2679884135723114,0.3527054190635681,1.7937138080596924,0.5510203838348389,0.16232465207576752
13,0.4974381923675537,1.4154340028762817,0.7450408339500427,0.28447315096855164,0.38677355647087097,1.7280921936035156,0.5776397585868835,0.18637274205684662
14,0.5177099704742432,1.3537087440490723,0.763214647769928,0.31521496176719666,0.39679357409477234,1.7627489566802979,0.4971751272678375,0.17635270953178406
15,0.5333036184310913,1.3243663311004639,0.7792275547981262,0.332590788602829,0.3807615339756012,1.721450686454773,0.5978835821151733,0.22645290195941925
16,0.5484517812728882,1.2816346883773804,0.7838383913040161,0.34573403000831604,0.3847695291042328,1.7221592664718628,0.5473684072494507,0.20841683447360992
17,0.5664958953857422,1.2314661741256714,0.8037974834442139,0.3677879273891449,0.38877755403518677,1.7240228652954102,0.5784313678741455,0.236472949385643
18,0.5901091694831848,1.165764570236206,0.8217687010765076,0.4036533832550049,0.4048096239566803,1.6878877878189087,0.5968586206436157,0.22845691442489624
19,0.611940324306488,1.1228172779083252,0.8212709426879883,0.4145689606666565,0.4008015990257263,1.670573353767395,0.54935622215271,0.2565130293369293
20,0.6259745955467224,1.0844484567642212,0.8338329792022705,0.43372687697410583,0.4008015990257263,1.6289576292037964,0.6000000238418579,0.2404809594154358
21,0.6317665576934814,1.064525842666626,0.8369839787483215,0.44263756275177,0.4509018063545227,1.6412091255187988,0.5801886916160583,0.24649298191070557
22,0.6464691758155823,1.018990159034729,0.8463090062141418,0.46736466884613037,0.43887776136398315,1.6468887329101562,0.5960590839385986,0.24248497188091278
23,0.6633993983268738,0.9799067378044128,0.8569206595420837,0.490977942943573,0.4468937814235687,1.6113264560699463,0.6074380278587341,0.29458919167518616
24,0.6711962819099426,0.9595198631286621,0.855681836605072,0.503230094909668,0.46092185378074646,1.5872682332992554,0.5945945978164673,0.2645290493965149
25,0.6789931058883667,0.9299101829528809,0.8621212244033813,0.5070171356201172,0.472945898771286,1.548988938331604,0.634782612323761,0.292585164308548
26,0.7010470032691956,0.8821429014205933,0.8682979345321655,0.5375362038612366,0.4589178264141083,1.5636670589447021,0.5774058699607849,0.27655309438705444
27,0.7177544832229614,0.834963858127594,0.8745632171630859,0.5575851798057556,0.472945898771286,1.614582896232605,0.6113207340240479,0.32464930415153503
28,0.7128536701202393,0.8312714695930481,0.866463840007782,0.5709512233734131,0.4569138288497925,1.6080530881881714,0.5625,0.3066132366657257
29,0.7329026460647583,0.7932896018028259,0.8809048533439636,0.5898863673210144,0.5010020136833191,1.5105992555618286,0.6360152959823608,0.3326653242111206
30,0.7476052641868591,0.7612821459770203,0.8840341567993164,0.5994653701782227,0.48496994376182556,1.5001798868179321,0.6304348111152649,0.34869739413261414
31,0.7665404081344604,0.7323743104934692,0.8940650820732117,0.624192476272583,0.4769538938999176,1.5671395063400269,0.63670414686203,0.34068137407302856
32,0.7652038335800171,0.7096899747848511,0.8987341523170471,0.6326575875282288,0.4969939887523651,1.5111558437347412,0.6338028311729431,0.3607214391231537
33,0.7705502510070801,0.6847116351127625,0.9063187837600708,0.642236590385437,0.5170340538024902,1.500462532043457,0.6496598720550537,0.382765531539917
34,0.7843617796897888,0.6656587719917297,0.8980716466903687,0.6535977125167847,0.5410821437835693,1.472218632698059,0.6466666460037231,0.38877755403518677
35,0.7814658284187317,0.648084282875061,0.9056091904640198,0.6689686179161072,0.5290580987930298,1.4752997159957886,0.6518771052360535,0.382765531539917
36,0.7968367338180542,0.6212596297264099,0.9064812064170837,0.6823346018791199,0.5370741486549377,1.4885791540145874,0.6579804420471191,0.4048096239566803
37,0.8044107556343079,0.6014008522033691,0.9133626818656921,0.6928046345710754,0.5190380811691284,1.5155168771743774,0.6203703880310059,0.4028055965900421
38,0.8068612217903137,0.5873412489891052,0.9062140583992004,0.7017152905464172,0.52304607629776,1.5437337160110474,0.624605655670166,0.39679357409477234
39,0.8122076392173767,0.5781707763671875,0.9120091795921326,0.7088438272476196,0.5490981936454773,1.4310966730117798,0.6764705777168274,0.41482967138290405
40,0.8309200406074524,0.5389242768287659,0.9215297698974609,0.7246602773666382,0.5511022210121155,1.4407997131347656,0.650306761264801,0.4248496890068054
41,0.8333704471588135,0.5267829895019531,0.9230335354804993,0.7293384075164795,0.5711422562599182,1.4334043264389038,0.6666666865348816,0.44488978385925293
42,0.8358209133148193,0.504490315914154,0.9198462963104248,0.7464914321899414,0.5490981936454773,1.4929299354553223,0.6388059854507446,0.4288577139377594
43,0.8509690165519714,0.4940415918827057,0.9295735955238342,0.7527288794517517,0.5671342611312866,1.3689881563186646,0.6715542674064636,0.4589178264141083
44,0.8643350601196289,0.4527014493942261,0.9347244501113892,0.7783470749855042,0.5751503109931946,1.3907055854797363,0.6884273290634155,0.46492984890937805
45,0.8543105125427246,0.4747607409954071,0.9211862087249756,0.7680997848510742,0.5671342611312866,1.4362705945968628,0.6516854166984558,0.46492984890937805
46,0.8560926914215088,0.4565543830394745,0.9234462380409241,0.7712185382843018,0.5911823511123657,1.4070532321929932,0.6942856907844543,0.48697394132614136
47,0.8592113852500916,0.44516104459762573,0.9302635192871094,0.7785698175430298,0.6052104234695435,1.4772298336029053,0.6966292262077332,0.4969939887523651
48,0.8703497648239136,0.42647573351860046,0.9348568320274353,0.7928268909454346,0.5911823511123657,1.420509696006775,0.6836460828781128,0.5110220313072205
49,0.8670082688331604,0.41535913944244385,0.9335609078407288,0.7919358611106873,0.6072144508361816,1.387741208076477,0.7106017470359802,0.4969939887523651
50,0.8841612935066223,0.3827541172504425,0.9429824352264404,0.8142125010490417,0.6032063961029053,1.3971480131149292,0.7095890641212463,0.5190380811691284
51,0.8826019167900085,0.37449783086776733,0.9388535022735596,0.8208954930305481,0.5971943736076355,1.3862831592559814,0.692098081111908,0.509018063545227
52,0.8839384913444519,0.3797660768032074,0.9413572549819946,0.8188906311988831,0.5931863784790039,1.4780538082122803,0.6631578803062439,0.5050100088119507
53,0.8788148760795593,0.3803390562534332,0.9391393065452576,0.8215638399124146,0.585170328617096,1.4992024898529053,0.6693548560142517,0.4989979863166809
54,0.8899531960487366,0.35411855578422546,0.9441919326782227,0.8329249024391174,0.6012024283409119,1.4009896516799927,0.6829897165298462,0.531062126159668
55,0.8997549414634705,0.3394673764705658,0.9436513781547546,0.8393851518630981,0.6012024283409119,1.3633402585983276,0.7213114500045776,0.5290580987930298
56,0.8961907029151917,0.34399279952049255,0.9458301663398743,0.8362664580345154,0.6072144508361816,1.4211463928222656,0.6937669515609741,0.5130260586738586
57,0.9006460309028625,0.3142889738082886,0.950811505317688,0.8482958078384399,0.6072144508361816,1.4214251041412354,0.6744791865348816,0.5190380811691284
58,0.8999777436256409,0.31414666771888733,0.9523336887359619,0.854533314704895,0.609218418598175,1.354698657989502,0.692893385887146,0.5470941662788391
59,0.9062151908874512,0.30528753995895386,0.9518968462944031,0.8552016019821167,0.6232464909553528,1.4157565832138062,0.696891188621521,0.5390781760215759
60,0.9079973101615906,0.29860103130340576,0.9512015581130981,0.8641122579574585,0.6312625408172607,1.3740098476409912,0.7186700701713562,0.563126266002655
