epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.13276898860931396,13.893726348876953,0.13404050469398499,0.12385831773281097,0.15631262958049774,3.2732787132263184,0.18505337834358215,0.10420841723680496
1,0.16662953794002533,4.658517837524414,0.1807228922843933,0.13366006314754486,0.22044087946414948,2.512953042984009,0.2985074520111084,0.08016031980514526
2,0.18912898004055023,3.1083486080169678,0.21884912252426147,0.10759634524583817,0.20240481197834015,2.2575480937957764,0.19672131538391113,0.02404809556901455
3,0.1978168785572052,2.3392333984375,0.29820358753204346,0.05546892434358597,0.21042084693908691,2.096714496612549,0.5161290168762207,0.032064128667116165
4,0.22321230173110962,2.1475942134857178,0.37772926688194275,0.038538649678230286,0.22845691442489624,2.0662307739257812,0.4137931168079376,0.02404809556901455
5,0.23635554313659668,2.0723471641540527,0.4599156081676483,0.048563152551651,0.22044087946414948,2.0564756393432617,0.529411792755127,0.018036073073744774
6,0.25751838088035583,2.0296454429626465,0.5125725269317627,0.059033192694187164,0.2605210542678833,1.9778869152069092,0.52173912525177,0.02404809556901455
7,0.278903990983963,1.9644906520843506,0.5909910202026367,0.07306750118732452,0.2785571217536926,1.9588533639907837,0.5945945978164673,0.044088177382946014
8,0.2898195683956146,1.923953652381897,0.5873261094093323,0.08465137332677841,0.292585164308548,1.9435940980911255,0.604651153087616,0.05210420861840248
9,0.31343284249305725,1.8873696327209473,0.5824872851371765,0.10224994271993637,0.2825651168823242,1.9308196306228638,0.6296296119689941,0.06813627481460571
10,0.3301403522491455,1.8565210103988647,0.629491925239563,0.11316551268100739,0.3106212317943573,1.9220417737960815,0.581818163394928,0.06412825733423233
11,0.34751614928245544,1.7935378551483154,0.6849942803382874,0.13321451842784882,0.32464930415153503,1.8998281955718994,0.6521739363670349,0.09018035978078842
12,0.3544219136238098,1.7737715244293213,0.6538860201835632,0.14056582748889923,0.3627254366874695,1.8327202796936035,0.6056337952613831,0.08617234230041504
13,0.3695700466632843,1.749485731124878,0.651873767375946,0.14724883437156677,0.3326653242111206,1.8792328834533691,0.47663551568984985,0.10220441222190857
14,0.38271328806877136,1.707806944847107,0.7069457769393921,0.1655157059431076,0.3366733491420746,1.8390591144561768,0.6162790656089783,0.10621242225170135
15,0.3838271200656891,1.6797499656677246,0.6954662203788757,0.18110938370227814,0.3607214391231537,1.8046752214431763,0.6760563254356384,0.0961923822760582
16,0.40699487924575806,1.6302522420883179,0.7129032015800476,0.1969258189201355,0.3747495114803314,1.800113558769226,0.5882353186607361,0.1202404797077179
17,0.41880151629447937,1.6134541034698486,0.7242703437805176,0.21006906032562256,0.39078155159950256,1.7892777919769287,0.5636363625526428,0.12424849718809128
18,0.4355090260505676,1.5802918672561646,0.727007269859314,0.22187569737434387,0.37274548411369324,1.7819316387176514,0.5968992114067078,0.15430861711502075
19,0.4453107714653015,1.5525963306427002,0.7281947135925293,0.23991979658603668,0.37074148654937744,1.7821755409240723,0.6296296119689941,0.13627254962921143
20,0.45555803179740906,1.514349341392517,0.7464788556098938,0.2597460448741913,0.37274548411369324,1.7755720615386963,0.6233766078948975,0.1923847645521164
21,0.4666963815689087,1.4950497150421143,0.7366179823875427,0.2697705626487732,0.382765531539917,1.7535239458084106,0.6433566212654114,0.18436874449253082
22,0.4820672869682312,1.4424868822097778,0.7537399530410767,0.29182446002960205,0.4108216464519501,1.728287696838379,0.6556291580200195,0.19839678704738617
23,0.48785921931266785,1.4410170316696167,0.7545084357261658,0.28892847895622253,0.4348697364330292,1.709864854812622,0.6319018602371216,0.20641282200813293
24,0.5052350163459778,1.4026072025299072,0.7642896175384521,0.3127645254135132,0.41683366894721985,1.6965291500091553,0.6510066986083984,0.19438877701759338
25,0.5014479756355286,1.4050413370132446,0.7569939494132996,0.3074181377887726,0.39679357409477234,1.6851333379745483,0.6647727489471436,0.23446893692016602
26,0.5096903443336487,1.3617032766342163,0.7781266570091248,0.33125418424606323,0.4308617115020752,1.6897525787353516,0.6216216087341309,0.23046092689037323
27,0.5328580737113953,1.310050129890442,0.7922465205192566,0.3550902307033539,0.44488978385925293,1.699259638786316,0.6531791687011719,0.22645290195941925
28,0.5475606918334961,1.2738866806030273,0.7911821603775024,0.36377811431884766,0.4268537163734436,1.724077820777893,0.6188119053840637,0.25050100684165955
29,0.5488973259925842,1.2530434131622314,0.7866050601005554,0.3793717920780182,0.4328657388687134,1.7015209197998047,0.6243386268615723,0.236472949385643
30,0.5796391367912292,1.1888614892959595,0.8134162425994873,0.40788593888282776,0.4589178264141083,1.6805636882781982,0.6460674405097961,0.23046092689037323
31,0.5691691040992737,1.202791690826416,0.7901977896690369,0.40944531559944153,0.4328657388687134,1.7047425508499146,0.6387665271759033,0.2905811667442322
32,0.5872131586074829,1.1842975616455078,0.7964897751808167,0.424593448638916,0.4308617115020752,1.6555312871932983,0.6411483287811279,0.26853707432746887
33,0.5952327847480774,1.1550320386886597,0.8189403414726257,0.43729114532470703,0.46893787384033203,1.577185869216919,0.6484017968177795,0.2845691442489624
34,0.6059256196022034,1.130465030670166,0.8124487996101379,0.44196924567222595,0.46893787384033203,1.6218894720077515,0.6331877708435059,0.2905811667442322
35,0.6163956522941589,1.0942373275756836,0.8260869383811951,0.46558254957199097,0.4529058039188385,1.5780558586120605,0.6610169410705566,0.3126252591609955
36,0.6170639395713806,1.0766714811325073,0.8226121068000793,0.47003787755966187,0.4549098312854767,1.6502676010131836,0.6741071343421936,0.30260521173477173
37,0.6166183948516846,1.0593887567520142,0.8211008906364441,0.47850301861763,0.5210421085357666,1.5556256771087646,0.6857143044471741,0.3366733491420746
38,0.6353307962417603,1.0453710556030273,0.820950984954834,0.49231454730033875,0.49298596382141113,1.5724962949752808,0.6625000238418579,0.31863728165626526
39,0.6609489917755127,0.9808455109596252,0.8415593504905701,0.5241702198982239,0.4949899911880493,1.5128523111343384,0.6692014932632446,0.3527054190635681
40,0.6683002710342407,0.9619280695915222,0.8436272740364075,0.5263978838920593,0.4989979863166809,1.5653843879699707,0.6679104566574097,0.3587174415588379
41,0.6662954092025757,0.9473913908004761,0.8413376212120056,0.5268433690071106,0.4549098312854767,1.619598150253296,0.6121672987937927,0.32264527678489685
42,0.6711962819099426,0.9322054982185364,0.8387987613677979,0.5413232445716858,0.4969939887523651,1.589597463607788,0.633093535900116,0.3527054190635681
43,0.6743149757385254,0.9340452551841736,0.84212327003479,0.5477834939956665,0.531062126159668,1.5724143981933594,0.6641509532928467,0.3527054190635681
44,0.6896858811378479,0.8911755084991455,0.8526456952095032,0.5671641826629639,0.48897796869277954,1.5938771963119507,0.6453900933265686,0.36472946405410767
45,0.6870126724243164,0.9018285274505615,0.8420877456665039,0.5642682313919067,0.5130260586738586,1.677085041999817,0.6126984357833862,0.38677355647087097
46,0.7068389654159546,0.8513681888580322,0.8594207763671875,0.5883270502090454,0.5150300860404968,1.5323591232299805,0.6631944179534912,0.382765531539917
47,0.6934729218482971,0.8410698175430298,0.849219024181366,0.593450665473938,0.531062126159668,1.553816795349121,0.6496598720550537,0.382765531539917
48,0.7195366621017456,0.7982165217399597,0.8648989796638489,0.6103809475898743,0.5250501036643982,1.5754776000976562,0.6580645442008972,0.4088176488876343
49,0.7219870686531067,0.7849931716918945,0.8604361414909363,0.6152818202972412,0.5170340538024902,1.580495834350586,0.6354838609695435,0.39478957653045654
50,0.7239919900894165,0.7755172252655029,0.8675107955932617,0.6257518529891968,0.509018063545227,1.5914852619171143,0.6380367875099182,0.41683366894721985
51,0.7418133020401001,0.7445353269577026,0.8667064905166626,0.6460236310958862,0.5010020136833191,1.5777772665023804,0.6363636255264282,0.4068136215209961
52,0.7369124293327332,0.7427477836608887,0.8684684634208679,0.644241452217102,0.52304607629776,1.5992803573608398,0.6474359035491943,0.4048096239566803
53,0.7576297521591187,0.7036054730415344,0.8834080696105957,0.6582757830619812,0.5270541310310364,1.669429063796997,0.6289855241775513,0.4348697364330292
54,0.7502784729003906,0.7136243581771851,0.8752983212471008,0.6535977125167847,0.5490981936454773,1.5311648845672607,0.652996838092804,0.41482967138290405
55,0.7600802183151245,0.6953171491622925,0.8733662366867065,0.6698596477508545,0.5150300860404968,1.6252055168151855,0.6242235898971558,0.4028055965900421
56,0.7652038335800171,0.6750906705856323,0.882233202457428,0.6758743524551392,0.5611222386360168,1.5308538675308228,0.6737160086631775,0.4468937814235687
57,0.7631989121437073,0.671414852142334,0.8791400194168091,0.6740922331809998,0.5370741486549377,1.5742371082305908,0.6531791687011719,0.4529058039188385
58,0.7767876982688904,0.6337205767631531,0.8863122463226318,0.6981510519981384,0.5490981936454773,1.5484702587127686,0.6510903239250183,0.41883766651153564
59,0.7787926197052002,0.6346249580383301,0.8861765265464783,0.6954778432846069,0.5651302337646484,1.5745294094085693,0.6656891703605652,0.4549098312854767
60,0.7785698175430298,0.6456504464149475,0.8829847574234009,0.695923388004303,0.5531061887741089,1.553179383277893,0.6402266025543213,0.4529058039188385
61,0.79505455493927,0.590959370136261,0.8914685249328613,0.7099576592445374,0.5410821437835693,1.621036171913147,0.6499999761581421,0.46893787384033203
62,0.7796836495399475,0.62596595287323,0.8815125823020935,0.7010470032691956,0.4949899911880493,1.6796878576278687,0.597183108329773,0.4248496890068054
63,0.7894853949546814,0.5912896394729614,0.8899056911468506,0.7148585319519043,0.5651302337646484,1.5883771181106567,0.6333333253860474,0.4569138288497925
64,0.7995099425315857,0.5867090821266174,0.8873355388641357,0.7210960388183594,0.5511022210121155,1.6308423280715942,0.6395664215087891,0.472945898771286
65,0.7874805331230164,0.6023876667022705,0.8904564380645752,0.7170861959457397,0.5751503109931946,1.5913736820220947,0.6581920981407166,0.46693387627601624
66,0.7816885709762573,0.6063582897186279,0.8809458613395691,0.7137446999549866,0.563126266002655,1.574147343635559,0.6647727489471436,0.46893787384033203
67,0.7997326850891113,0.5679329037666321,0.8923327922821045,0.7311205267906189,0.5551102161407471,1.6401110887527466,0.6571428775787354,0.46092185378074646
68,0.8024058938026428,0.5539588928222656,0.8949078917503357,0.7360213994979858,0.563126266002655,1.5944398641586304,0.6436464190483093,0.46693387627601624
69,0.8102027177810669,0.5341963768005371,0.8909333348274231,0.744263768196106,0.5711422562599182,1.604636549949646,0.6512820720672607,0.509018063545227
70,0.8253508806228638,0.5081170797348022,0.9092849493026733,0.7591891288757324,0.5711422562599182,1.664731740951538,0.6419098377227783,0.48496994376182556
71,0.8260191679000854,0.5094913244247437,0.9088025093078613,0.7658721208572388,0.5791583061218262,1.5763282775878906,0.6694444417953491,0.48296594619750977
72,0.8224548697471619,0.4867229759693146,0.9083749055862427,0.7707729935646057,0.5551102161407471,1.6783703565597534,0.6275510191917419,0.49298596382141113
73,0.8400534391403198,0.46974754333496094,0.9118413925170898,0.7787926197052002,0.5671342611312866,1.549072027206421,0.64673912525177,0.4769538938999176
74,0.841835618019104,0.4484594166278839,0.9155038595199585,0.7892626523971558,0.5731462836265564,1.6475228071212769,0.6356589198112488,0.49298596382141113
75,0.8309200406074524,0.4750118851661682,0.9096841812133789,0.7763421535491943,0.5651302337646484,1.6878119707107544,0.6443299055099487,0.5010020136833191
76,0.8373802900314331,0.48397570848464966,0.9062259793281555,0.7879260182380676,0.5671342611312866,1.7061525583267212,0.643410861492157,0.4989979863166809
77,0.8427266478538513,0.4583195149898529,0.9132124185562134,0.7852528691291809,0.5811623334884644,1.7675076723098755,0.6538461446762085,0.5110220313072205
78,0.8329249024391174,0.47790753841400146,0.9040989875793457,0.7812430262565613,0.5611222386360168,1.6805436611175537,0.6287128925323486,0.509018063545227
79,0.8396079540252686,0.4602588713169098,0.9112197756767273,0.7888171076774597,0.5671342611312866,1.7208434343338013,0.6299212574958801,0.4809619188308716
80,0.8607707619667053,0.40059664845466614,0.926094651222229,0.8151035904884338,0.5691382884979248,1.7693352699279785,0.6423173546791077,0.5110220313072205
81,0.841390073299408,0.45309001207351685,0.9096972942352295,0.7899309396743774,0.5771543383598328,1.6822245121002197,0.6455696225166321,0.5110220313072205
82,0.8458454012870789,0.4431377649307251,0.9120405316352844,0.8015148043632507,0.5951904058456421,1.6809545755386353,0.6608479022979736,0.531062126159668
83,0.8531966805458069,0.4284828007221222,0.9169647693634033,0.7995099425315857,0.5811623334884644,1.686435341835022,0.6479591727256775,0.509018063545227
84,0.8398306965827942,0.47985705733299255,0.904321014881134,0.7832479476928711,0.5831663608551025,1.6849771738052368,0.6709844470024109,0.5190380811691284
85,0.854087769985199,0.41050058603286743,0.9150871634483337,0.8066384792327881,0.5951904058456421,1.6793947219848633,0.6560196280479431,0.5350701212882996
86,0.8534194827079773,0.41938358545303345,0.9182898998260498,0.8086433410644531,0.5891783833503723,1.6448187828063965,0.6783919334411621,0.5410821437835693
87,0.8462909460067749,0.43341290950775146,0.9130988717079163,0.7981733083724976,0.5891783833503723,1.7443320751190186,0.6658415794372559,0.5390781760215759
88,0.8505235314369202,0.43182146549224854,0.9157388806343079,0.806192934513092,0.5771543383598328,1.751476764678955,0.6433915495872498,0.5170340538024902
89,0.848741352558136,0.4244271516799927,0.9145104289054871,0.8030741810798645,0.5931863784790039,1.7638120651245117,0.6354680061340332,0.5170340538024902
90,0.8625528812408447,0.39790865778923035,0.9151995778083801,0.8222321271896362,0.5771543383598328,1.765727162361145,0.6348039507865906,0.5190380811691284
91,0.8665627241134644,0.40565556287765503,0.9232120513916016,0.8195589184761047,0.5831663608551025,1.7782635688781738,0.6302729249000549,0.509018063545227
92,0.8616618514060974,0.4022041857242584,0.9213114976882935,0.8137669563293457,0.5951904058456421,1.7411284446716309,0.6535626649856567,0.5330661535263062
93,0.848741352558136,0.42423659563064575,0.9163073897361755,0.8048563003540039,0.5931863784790039,1.6412353515625,0.6774193644523621,0.5470941662788391
94,0.8607707619667053,0.3960380554199219,0.9151651859283447,0.8146580457687378,0.5891783833503723,1.7015721797943115,0.6413301825523376,0.5410821437835693
95,0.8652260899543762,0.38335007429122925,0.9173306822776794,0.8206727504730225,0.6052104234695435,1.6788097620010376,0.6601467132568359,0.5410821437835693
96,0.8812653422355652,0.34747985005378723,0.9271036982536316,0.8442860245704651,0.5691382884979248,1.787484884262085,0.6157407164573669,0.5330661535263062
97,0.8736912608146667,0.3607490360736847,0.9275683760643005,0.8387168645858765,0.5991984009742737,1.7249720096588135,0.6632911562919617,0.5250501036643982
98,0.8645578026771545,0.3954474925994873,0.9160736203193665,0.8315883278846741,0.5891783833503723,1.6373765468597412,0.6477832794189453,0.5270541310310364
99,0.8638895153999329,0.3871374726295471,0.9188182950019836,0.8244597911834717,0.617234468460083,1.762816071510315,0.6715686321258545,0.5490981936454773
