epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.16239696741104126,9.172503471374512,0.16846327483654022,0.14969927072525024,0.22645290195941925,3.1030476093292236,0.2673611044883728,0.15430861711502075
1,0.20917798578739166,3.4851796627044678,0.2329852432012558,0.14413009583950043,0.21042084693908691,2.3270609378814697,0.3125,0.0701402798295021
2,0.21563822031021118,2.5191729068756104,0.2989203631877899,0.09868567436933517,0.21843686699867249,2.0919764041900635,0.4571428596973419,0.032064128667116165
3,0.22766762971878052,2.2497141361236572,0.35978835821151733,0.07574070245027542,0.21843686699867249,2.0669007301330566,0.625,0.020040079951286316
4,0.24081087112426758,2.150697708129883,0.40682414174079895,0.06905769556760788,0.23046092689037323,2.07829213142395,0.6315789222717285,0.02404809556901455
5,0.2642013728618622,2.051295042037964,0.47876447439193726,0.08286923915147781,0.23046092689037323,2.0421721935272217,0.5625,0.03607214614748955
6,0.27734461426734924,1.999453067779541,0.5106610059738159,0.10670527815818787,0.2645290493965149,1.9826667308807373,0.4722222089767456,0.034068137407302856
7,0.3118734657764435,1.9405854940414429,0.557860255241394,0.11383381485939026,0.2545090317726135,1.9933974742889404,0.4583333432674408,0.044088177382946014
8,0.32256627082824707,1.8858102560043335,0.5622807145118713,0.14279349148273468,0.34669339656829834,1.9061580896377563,0.5925925970077515,0.0961923822760582
9,0.35642683506011963,1.8351536989212036,0.5699523091316223,0.15972377359867096,0.32665330171585083,1.876656413078308,0.5952380895614624,0.10020039975643158
10,0.3869458734989166,1.7471961975097656,0.6122594475746155,0.19135664403438568,0.32264527678489685,1.8774919509887695,0.5242718458175659,0.10821643471717834
11,0.394074410200119,1.6971163749694824,0.6195154190063477,0.21073736250400543,0.3386773467063904,1.8090091943740845,0.5520833134651184,0.10621242225170135
12,0.41768768429756165,1.6453187465667725,0.6552393436431885,0.2256627380847931,0.34869739413261414,1.801422357559204,0.6000000238418579,0.1442885845899582
13,0.4459790587425232,1.5758693218231201,0.6680448651313782,0.2519492208957672,0.36873748898506165,1.789913296699524,0.601307213306427,0.18436874449253082
14,0.4695923328399658,1.4983447790145874,0.6764236092567444,0.2831365466117859,0.36873748898506165,1.7746295928955078,0.5592105388641357,0.17034068703651428
15,0.49142348766326904,1.4595712423324585,0.7057926654815674,0.30942302942276,0.4028055965900421,1.7260010242462158,0.5813953280448914,0.20040079951286316
16,0.5132546424865723,1.3875813484191895,0.7166746258735657,0.33415013551712036,0.39078155159950256,1.7205981016159058,0.6120218634605408,0.22444890439510345
17,0.5301849246025085,1.33034086227417,0.7426679134368896,0.3497438132762909,0.43687373399734497,1.6711413860321045,0.5767195820808411,0.21843686699867249
18,0.5484517812728882,1.2764273881912231,0.7529618144035339,0.3822677731513977,0.4248496890068054,1.6600333452224731,0.5694444179534912,0.24649298191070557
19,0.5740699768066406,1.2211639881134033,0.7754844427108765,0.4101136028766632,0.4248496890068054,1.6627848148345947,0.5882353186607361,0.2404809594154358
20,0.5867676734924316,1.177143931388855,0.7818778157234192,0.42481622099876404,0.4348697364330292,1.6344906091690063,0.5874439477920532,0.2625250518321991
21,0.6050345301628113,1.1228463649749756,0.772009015083313,0.4571174085140228,0.46092185378074646,1.598975419998169,0.6143497824668884,0.27454909682273865
22,0.6366674304008484,1.0636687278747559,0.797957718372345,0.4874136745929718,0.4488978087902069,1.6260524988174438,0.5669291615486145,0.2885771691799164
23,0.6388950943946838,1.0298763513565063,0.7977207899093628,0.4989975392818451,0.46092185378074646,1.5770528316497803,0.5945945978164673,0.3086172342300415
24,0.6629539132118225,0.974270761013031,0.817267656326294,0.5250612497329712,0.49098196625709534,1.5540506839752197,0.625,0.3106212317943573
25,0.6620628237724304,0.9531669616699219,0.8156808614730835,0.5284027457237244,0.5010020136833191,1.5479841232299805,0.6254545450210571,0.34468936920166016
26,0.6892403364181519,0.8920650482177734,0.8246064782142639,0.5718422532081604,0.509018063545227,1.5296626091003418,0.6309962868690491,0.34268537163734436
27,0.7157496213912964,0.8327846527099609,0.843949019908905,0.5903319120407104,0.52304607629776,1.5479962825775146,0.6219081282615662,0.3527054190635681
28,0.7239919900894165,0.8067994117736816,0.8521303534507751,0.6059256196022034,0.5170340538024902,1.6056801080703735,0.6622516512870789,0.4008015990257263
29,0.7375807762145996,0.7681888341903687,0.8509222865104675,0.6268656849861145,0.52304607629776,1.5335551500320435,0.6257668733596802,0.4088176488876343
30,0.7522833347320557,0.7255538105964661,0.8627681732177734,0.6540431976318359,0.5150300860404968,1.538652777671814,0.6414473652839661,0.39078155159950256
31,0.764312744140625,0.6956682205200195,0.8653789758682251,0.6587213277816772,0.5410821437835693,1.5153204202651978,0.6542056202888489,0.42084169387817383
32,0.7812430262565613,0.6380947232246399,0.8851255774497986,0.6985965967178345,0.5490981936454773,1.5178864002227783,0.6341463327407837,0.41683366894721985
33,0.782802402973175,0.6452848315238953,0.873846173286438,0.695923388004303,0.5671342611312866,1.4785280227661133,0.6426513195037842,0.4468937814235687
34,0.7983960509300232,0.58384108543396,0.8877550959587097,0.7170861959457397,0.5871743559837341,1.412192940711975,0.6614906787872314,0.4268537163734436
35,0.813098669052124,0.5670563578605652,0.89161217212677,0.7293384075164795,0.5551102161407471,1.4659972190856934,0.6430517435073853,0.472945898771286
36,0.8159946799278259,0.5475417375564575,0.891986072063446,0.7413678169250488,0.5691382884979248,1.4204516410827637,0.6599423885345459,0.4589178264141083
37,0.8253508806228638,0.5263913869857788,0.8987476825714111,0.7513923048973083,0.5551102161407471,1.4922332763671875,0.6373626589775085,0.46492984890937805
